season,passer_id,player_name,team,games,dropbacks,epa_per_db,total_epa,any_a,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,team_wins,pts_per_drive,total_plays,epa_per_play,pass_att,sacks,scrambles,designed_runs,late_epa,late_tds,late_plays,late_epa_per_play,pct_team_yards,pct_team_tds,wpa_total,close_epa,close_epa_per_play,wins_vs_top10,wins_vs_top10_x,wins_vs_top10_y,success_rate,negative_play_rate,cpoe,win_pct,offensive_allpros_nqb
2011,00-0027854,S.Bradford,LA,10,,,-111.67,4.462,2147,41,-8,2180,6,0,0,0,6,6,9,15,0,0.0,404.0,-0.2764,356.0,36.0,4.0,8.0,-7.29,0.0,33.0,-0.221,45.0,30.0,-2.787,,,0.0,,,0.3663,0.1287,-8.007,0.0,0.0
2011,00-0022055,S.Wallace,CLE,5,,,-14.49,4.387,567,74,-3,638,2,0,0,0,2,2,1,3,4,8.385,117.0,-0.1239,105.0,6.0,5.0,1.0,-13.69,2.0,116.0,-0.118,14.0,9.5,-0.803,,,0.0,,,0.359,0.0855,-10.287,0.25,0.0
2011,00-0019596,T.Brady,NE,16,,,202.47,8.158,5162,73,46,5281,39,0,3,0,42,12,3,15,13,19.731,675.0,0.3,609.0,32.0,13.0,21.0,53.22,12.0,177.0,0.3007,75.9,72.4,5.015,,,0.0,,,0.557,0.0696,3.9087,0.8125,2.0
2011,00-0024279,T.Jackson,SEA,15,,,-19.37,5.092,3091,102,13,3206,14,1,0,0,15,13,5,18,7,10.7,521.0,-0.0372,449.0,41.0,20.0,11.0,-12.6,4.0,145.0,-0.0869,63.0,46.9,-1.407,,,0.0,,,0.4242,0.1171,1.438,0.4375,0.0
2011,00-0024812,T.Palko,KC,6,,,-31.19,3.063,796,20,-5,811,2,0,0,0,2,7,1,8,7,7.31,148.0,-0.2108,132.0,11.0,2.0,3.0,-8.92,1.0,38.0,-0.2347,16.0,11.1,-0.636,,,0.0,,,0.3851,0.1351,-2.5643,0.4375,0.0
2011,00-0021678,T.Romo,DAL,16,,,83.26,7.449,4184,51,2,4237,31,0,1,0,32,10,6,16,8,13.667,565.0,0.1474,518.0,36.0,7.0,4.0,24.84,10.0,112.0,0.2218,68.4,78.0,2.816,,,0.0,,,0.4867,0.092,4.4282,0.5,0.0
2011,00-0027876,T.Tebow,DEN,13,,,-50.85,4.881,1729,248,415,2392,12,0,6,0,18,6,7,13,8,10.3,423.0,-0.1202,269.0,33.0,32.0,89.0,-36.5,5.0,165.0,-0.2212,47.1,50.0,-0.492,,,0.0,,,0.3783,0.1395,-8.0983,0.5,0.0
2011,00-0028090,T.Yates,HOU,6,,,-2.08,5.479,949,48,17,1014,3,0,0,0,3,3,4,7,10,12.29,155.0,-0.0134,131.0,15.0,6.0,3.0,2.32,2.0,110.0,0.0211,16.6,7.5,0.404,,,0.0,,,0.4452,0.1419,-1.7048,0.625,0.0
2011,00-0024218,V.Young,PHI,5,,,-4.66,4.156,866,79,4,949,4,0,0,0,4,9,0,9,8,12.774,137.0,-0.034,114.0,8.0,13.0,2.0,-3.46,0.0,3.0,-1.153,15.9,9.1,-0.025,,,0.0,,,0.438,0.1241,-1.8211,0.5,1.0
2012,00-0027973,A.Dalton,CIN,16,,,3.86,5.709,3669,113,22,3804,27,1,3,0,31,16,8,24,10,13.033,602.0,0.0064,525.0,46.0,19.0,12.0,-27.04,4.0,141.0,-0.1918,69.7,72.1,-0.046,,,0.0,,,0.4535,0.1196,1.4555,0.625,1.0
2012,00-0029668,A.Luck,IND,16,,,47.6,5.716,4374,241,29,4644,23,2,3,0,28,18,6,24,11,12.75,704.0,0.0676,620.0,41.0,34.0,9.0,-1.03,6.0,145.0,-0.0071,79.8,75.7,3.206,,,0.0,,,0.4616,0.0923,-4.3137,0.6875,0.0
2012,00-0023459,A.Rodgers,GB,16,,,127.75,7.333,4295,255,21,4571,39,1,1,0,41,8,5,13,11,14.931,644.0,0.1984,552.0,51.0,35.0,6.0,42.1,12.0,159.0,0.2648,78.7,83.7,2.827,,,0.0,,,0.514,0.0994,5.836,0.6875,0.0
2012,00-0023436,A.Smith,SF,10,,,38.64,6.756,1737,103,39,1879,13,0,0,0,13,5,1,6,11,13.69,264.0,0.1464,218.0,24.0,13.0,9.0,-0.57,0.0,1.0,-0.566,32.7,31.0,0.905,,,0.0,,,0.5038,0.1136,5.2337,0.6875,0.0
2012,00-0027948,B.Gabbert,JAX,10,,,-45.0,4.651,1662,50,8,1720,9,0,0,0,9,6,4,10,2,8.793,320.0,-0.1406,282.0,22.0,9.0,7.0,0.0,0.0,0.0,0.0,34.3,30.0,-0.346,,,0.0,,,0.4094,0.1,-5.2153,0.125,0.0
2012,00-0025409,B.Quinn,KC,10,,,-78.55,3.202,1141,66,3,1210,2,0,0,0,2,8,0,8,2,7.536,233.0,-0.3371,197.0,21.0,12.0,3.0,-57.88,0.0,111.0,-0.5214,23.6,9.1,-1.217,,,0.0,,,0.3519,0.1245,-4.2067,0.125,0.0
2012,00-0022924,B.Roethlisberger,PIT,13,,,62.94,6.827,3265,90,13,3368,26,0,0,0,26,8,5,13,8,11.2,492.0,0.1279,445.0,30.0,12.0,5.0,-1.34,9.0,151.0,-0.0089,61.9,66.7,2.039,,,0.0,,,0.5,0.0874,2.4679,0.5,0.0
2012,00-0029677,B.Weeden,CLE,15,,,-25.4,4.989,3385,103,13,3501,14,0,0,0,14,17,2,19,5,9.438,566.0,-0.0449,516.0,28.0,14.0,8.0,-8.74,1.0,95.0,-0.092,68.0,46.7,-1.954,,,0.0,,,0.417,0.083,-4.6545,0.3125,0.0
2012,00-0026197,C.Henne,JAX,10,,,-52.78,4.91,2084,57,10,2151,11,0,1,0,12,11,3,14,2,8.793,350.0,-0.1508,306.0,28.0,11.0,5.0,-33.26,3.0,188.0,-0.1769,42.9,40.0,-0.581,,,0.0,,,0.4,0.12,-4.9404,0.125,0.0
2012,00-0027974,C.Kaepernick,SF,13,,,49.83,7.551,1814,204,220,2238,10,0,5,0,15,3,4,7,11,13.69,291.0,0.1712,218.0,16.0,24.0,33.0,18.07,8.0,139.0,0.13,38.9,35.7,1.239,,,0.0,,,0.4811,0.0928,4.4803,0.6875,0.0
2012,00-0027939,C.Newton,CAR,16,,,101.1,6.676,3869,291,462,4622,19,1,7,0,27,12,3,15,7,12.75,636.0,0.159,483.0,36.0,35.0,82.0,47.54,7.0,162.0,0.2935,80.9,61.4,1.278,,,0.0,,,0.4654,0.0943,-1.6395,0.4375,0.0
2012,00-0021429,C.Palmer,LV,15,,,12.24,6.151,4018,25,14,4057,22,0,1,0,23,14,7,21,0,0.0,604.0,0.0203,564.0,26.0,4.0,10.0,3.58,2.0,66.0,0.0542,71.8,76.7,-0.243,,,0.0,,,0.4536,0.0795,-0.4272,0.0,0.0
2012,00-0027950,C.Ponder,MIN,16,,,-9.21,4.973,2935,264,7,3206,18,2,0,0,20,12,6,18,10,14.037,561.0,-0.0164,485.0,32.0,38.0,6.0,17.1,5.0,113.0,0.1513,60.2,57.1,0.467,,,0.0,,,0.426,0.0927,-2.3841,0.625,1.0
2012,00-0020531,D.Brees,NO,16,,,99.23,7.203,5177,15,1,5193,43,0,1,0,44,19,4,23,7,16.464,697.0,0.1424,667.0,26.0,3.0,1.0,46.28,12.0,182.0,0.2543,76.8,78.6,2.157,,,0.0,,,0.5036,0.0703,0.9945,0.4375,0.0
2012,00-0022803,E.Manning,NYG,16,,,56.58,6.589,3948,41,0,3989,26,0,0,0,26,15,1,16,9,14.793,565.0,0.1001,536.0,19.0,9.0,1.0,2.14,10.0,115.0,0.0186,68.8,56.5,1.848,,,0.0,,,0.4814,0.0619,0.7349,0.5625,0.0
2012,00-0024226,J.Cutler,CHI,15,,,-8.15,5.355,3033,248,0,3281,19,0,0,0,19,14,5,19,10,12.931,498.0,-0.0164,435.0,38.0,24.0,1.0,-21.5,4.0,137.0,-0.157,65.5,55.9,-0.65,,,0.0,,,0.4197,0.1145,-1.0629,0.625,0.5
2012,00-0026158,J.Flacco,BAL,16,,,10.85,6.314,3817,24,10,3851,22,0,3,0,25,10,4,14,10,13.724,588.0,0.0184,532.0,35.0,3.0,18.0,-8.29,8.0,118.0,-0.0703,66.1,59.5,0.049,,,0.0,,,0.4235,0.0918,0.0191,0.625,0.0
2012,00-0026993,J.Freeman,TB,16,,,26.28,6.278,4065,147,16,4228,27,0,0,0,27,17,2,19,7,13.893,616.0,0.0427,560.0,26.0,19.0,11.0,-35.13,4.0,188.0,-0.1868,72.2,62.8,0.925,,,0.0,,,0.4237,0.0731,-4.16,0.4375,0.0
2012,00-0027946,J.Locker,TEN,11,,,-18.48,5.103,2176,269,23,2468,10,0,1,0,11,11,5,16,6,11.379,379.0,-0.0488,314.0,25.0,30.0,10.0,-23.43,3.0,135.0,-0.1735,49.8,34.4,-0.207,,,0.0,,,0.3799,0.1135,-3.7366,0.375,0.0
2012,00-0027754,J.Skelton,ARI,7,,,-69.57,3.112,1132,3,2,1137,2,0,0,0,2,9,2,11,5,8.333,219.0,-0.3177,200.0,15.0,2.0,2.0,-28.23,0.0,25.0,-1.1294,25.4,7.1,-1.566,,,0.0,,,0.3699,0.1187,-9.578,0.3125,0.0
2012,00-0025423,K.Kolb,ARI,6,,,-13.82,4.929,1169,89,14,1272,8,0,1,0,9,3,2,5,5,8.333,222.0,-0.0623,183.0,27.0,7.0,5.0,0.0,0.0,0.0,0.0,28.4,32.1,-0.23,,,0.0,,,0.4324,0.1486,-4.6563,0.3125,0.0
2012,00-0023662,M.Cassel,KC,9,,,-51.18,4.412,1796,136,11,1943,6,0,1,0,7,12,9,21,2,7.536,314.0,-0.163,270.0,19.0,16.0,9.0,0.0,0.0,0.0,0.0,37.8,31.8,-1.36,,,0.0,,,0.4363,0.1306,-1.9136,0.125,0.0
2012,00-0007091,M.Hasselbeck,TEN,8,,,-28.83,4.996,1367,45,0,1412,7,0,0,0,7,5,4,9,6,11.379,243.0,-0.1186,222.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,28.5,21.9,0.17,,,0.0,,,0.428,0.0947,-1.0785,0.375,0.0
2012,00-0026143,M.Ryan,ATL,16,,,142.5,7.017,4719,148,4,4871,32,1,0,0,33,14,3,17,13,14.964,667.0,0.2136,616.0,28.0,20.0,3.0,51.16,10.0,164.0,0.312,81.4,73.3,3.433,,,0.0,,,0.5247,0.0675,5.6589,0.8125,0.0
2012,00-0026898,M.Sanchez,NYJ,15,,,-98.09,4.37,2883,30,3,2916,13,0,0,0,13,18,11,29,6,10.036,503.0,-0.195,452.0,34.0,8.0,9.0,-40.83,1.0,94.0,-0.4343,58.2,44.8,-3.47,,,0.0,,,0.4115,0.1272,-6.1546,0.375,0.0
2012,00-0022787,M.Schaub,HOU,16,,,83.7,6.466,4008,10,0,4018,22,0,0,0,22,12,0,12,12,13.419,576.0,0.1453,544.0,27.0,2.0,3.0,-0.72,1.0,144.0,-0.005,65.0,53.7,2.924,,,0.0,,,0.4774,0.0677,0.3659,0.75,0.0
2012,00-0026498,M.Stafford,DET,16,,,12.8,5.83,4967,102,28,5097,20,0,4,0,24,17,9,26,4,11.273,784.0,0.0163,724.0,29.0,19.0,12.0,-28.45,5.0,201.0,-0.1416,76.6,53.3,-0.269,,,0.0,,,0.4732,0.0702,-2.5444,0.25,1.0
2012,00-0020245,M.Vick,PHI,10,,,-9.79,5.302,2362,309,30,2701,12,0,1,0,13,10,6,16,4,9.032,432.0,-0.0227,349.0,28.0,39.0,16.0,-0.66,1.0,41.0,-0.016,48.2,37.1,-0.767,,,0.0,,,0.4329,0.1065,0.2107,0.25,0.0
2012,00-0029567,N.Foles,PHI,7,,,-31.73,5.115,1699,39,3,1741,6,1,0,0,7,5,5,10,4,9.032,297.0,-0.1068,266.0,20.0,7.0,4.0,-15.12,5.0,153.0,-0.0988,31.0,20.0,-0.535,,,0.0,,,0.3939,0.101,0.2268,0.25,0.0
2012,00-0010346,P.Manning,DEN,16,,,153.1,7.919,4659,28,-2,4685,37,0,0,0,37,11,6,17,13,16.033,609.0,0.2514,581.0,21.0,5.0,2.0,59.18,8.0,140.0,0.4227,72.0,72.5,3.149,,,0.0,,,0.5287,0.0657,7.3683,0.8125,0.0
2012,00-0022942,P.Rivers,LAC,16,,,-14.05,5.47,3606,53,-4,3655,26,0,0,0,26,15,8,23,0,0.0,593.0,-0.0237,525.0,49.0,10.0,9.0,1.12,8.0,124.0,0.009,72.8,78.8,-1.292,,,0.0,,,0.4401,0.1332,2.8971,0.0,0.0
2012,00-0023682,R.Fitzpatrick,BUF,16,,,-5.41,5.627,3400,185,19,3604,24,0,1,0,25,16,11,27,6,11.467,572.0,-0.0095,503.0,30.0,31.0,8.0,-22.84,4.0,151.0,-0.1512,65.9,65.8,-0.761,,,0.0,,,0.4213,0.1014,-1.5371,0.375,0.0
2012,00-0029665,R.Griffin III,WAS,15,,,124.34,7.501,3200,308,517,4025,20,0,7,0,27,5,3,8,10,16.148,532.0,0.2337,391.0,30.0,38.0,73.0,13.14,4.0,87.0,0.151,66.5,56.2,2.958,,,0.0,,,0.5038,0.0865,4.0952,0.625,0.0
2012,00-0029531,R.Lindley,ARI,6,,,-90.56,1.891,752,8,-1,759,0,0,0,0,0,7,2,9,5,8.333,187.0,-0.4843,171.0,12.0,1.0,3.0,-30.26,0.0,76.0,-0.3982,16.9,0.0,-2.397,,,0.0,,,0.3155,0.1176,-12.2209,0.3125,0.0
2012,00-0029701,R.Tannehill,MIA,16,,,-26.44,5.231,3294,134,90,3518,12,0,2,0,14,13,6,19,7,9.931,552.0,-0.0479,484.0,35.0,12.0,21.0,0.56,5.0,148.0,0.0038,68.9,46.7,-0.624,,,0.0,,,0.442,0.1033,-3.4488,0.4375,0.0
2012,00-0029263,R.Wilson,SEA,16,,,106.08,7.007,3118,328,173,3619,26,2,2,0,30,10,4,14,11,15.846,509.0,0.2084,393.0,33.0,50.0,33.0,53.49,11.0,111.0,0.4819,65.8,66.7,2.593,,,0.0,,,0.4931,0.1002,5.1525,0.6875,0.5
2012,00-0027854,S.Bradford,LA,16,,,6.09,5.658,3702,133,2,3837,21,0,1,0,22,13,3,16,0,0.0,605.0,0.0101,549.0,35.0,17.0,4.0,12.27,7.0,175.0,0.0701,71.4,73.3,0.998,,,0.0,,,0.4562,0.086,-2.1072,0.0,0.0
2012,00-0019596,T.Brady,NE,16,,,188.75,7.5,4827,22,16,4865,34,1,3,0,38,8,3,11,12,17.406,679.0,0.278,635.0,27.0,4.0,13.0,36.0,10.0,187.0,0.1925,69.4,63.3,3.488,,,0.0,,,0.5376,0.0604,1.787,0.75,1.0
2012,00-0021678,T.Romo,DAL,16,,,77.56,6.362,4903,65,6,4974,28,0,1,0,29,19,5,24,8,13.429,700.0,0.1108,647.0,36.0,9.0,8.0,29.94,9.0,175.0,0.1711,80.0,72.5,1.643,,,0.0,,,0.5071,0.0871,2.7152,0.5,0.0
2013,00-0027973,A.Dalton,CIN,16,,,60.91,6.294,4293,135,61,4489,33,1,1,0,35,20,7,27,11,13.03,658.0,0.0926,586.0,29.0,25.0,18.0,41.65,13.0,168.0,0.2479,75.5,70.0,0.775,,,0.0,,,0.4681,0.0881,1.0326,0.6875,0.0
2013,00-0029668,A.Luck,IND,16,,,53.98,6.003,3822,377,13,4212,23,3,1,0,27,9,2,11,11,12.613,656.0,0.0823,576.0,32.0,43.0,5.0,33.61,8.0,166.0,0.2025,79.0,67.5,0.635,,,0.0,,,0.4619,0.0655,-1.476,0.6875,0.0
2013,00-0023459,A.Rodgers,GB,9,,,100.0,8.003,2536,116,14,2666,17,0,0,0,17,6,1,7,8,15.444,332.0,0.3012,290.0,21.0,17.0,4.0,16.15,2.0,44.0,0.3669,41.3,36.2,1.961,,,0.0,,,0.5241,0.0843,5.8723,0.5,0.0
2013,00-0023436,A.Smith,KC,15,,,37.18,5.982,3313,328,112,3753,23,0,1,0,24,7,6,13,11,14.828,606.0,0.0614,504.0,39.0,43.0,20.0,12.48,7.0,86.0,0.1451,71.5,58.5,0.184,,,0.0,,,0.4472,0.0875,-2.5042,0.6875,0.5
2013,00-0027948,B.Gabbert,JAX,3,,,-67.75,1.214,481,29,3,513,1,0,0,0,1,7,1,8,4,8.517,107.0,-0.6331,86.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,10.4,3.7,-1.149,,,0.0,,,0.2991,0.1963,-14.525,0.25,0.0
2013,00-0026625,B.Hoyer,CLE,3,,,-0.7,5.216,615,19,-2,632,5,0,0,0,5,3,0,3,4,9.625,105.0,-0.0067,96.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,11.3,15.2,0.274,,,0.0,,,0.419,0.0952,-2.525,0.25,1.0
2013,00-0022924,B.Roethlisberger,PIT,16,,,50.0,6.295,4261,109,2,4372,28,1,0,0,29,14,8,22,8,13.069,638.0,0.0784,579.0,42.0,14.0,3.0,9.06,8.0,133.0,0.0681,78.2,74.4,0.285,,,0.0,,,0.4734,0.1003,3.0391,0.5,0.5
2013,00-0029677,B.Weeden,CLE,8,,,-37.67,4.51,1731,42,4,1777,9,0,0,0,9,9,2,11,4,9.625,303.0,-0.1243,267.0,27.0,7.0,2.0,0.0,0.0,0.0,0.0,31.8,27.3,-0.908,,,0.0,,,0.3795,0.1254,-4.0503,0.25,1.0
2013,00-0026197,C.Henne,JAX,15,,,-51.72,4.849,3241,61,19,3321,13,0,0,0,13,14,2,16,4,8.517,565.0,-0.0915,504.0,38.0,11.0,12.0,-14.31,7.0,169.0,-0.0847,67.4,48.1,-0.864,,,0.0,,,0.423,0.0991,-2.3543,0.25,0.0
2013,00-0027974,C.Kaepernick,SF,16,,,75.04,6.651,3197,404,129,3730,21,0,4,0,25,8,6,14,12,14.0,537.0,0.1397,416.0,39.0,47.0,35.0,30.16,7.0,144.0,0.2095,74.3,64.1,1.768,,,0.0,,,0.4469,0.1117,-1.4885,0.75,0.0
2013,00-0028986,C.Keenum,HOU,8,,,-30.51,5.461,1760,57,16,1833,9,0,1,0,10,6,3,9,2,8.625,282.0,-0.1082,250.0,19.0,5.0,8.0,-22.81,1.0,70.0,-0.3259,31.4,31.2,-1.412,,,0.0,,,0.4113,0.1028,-5.7019,0.125,0.0
2013,00-0027939,C.Newton,CAR,16,,,74.46,5.727,3379,361,239,3979,24,2,4,0,30,13,2,15,12,14.077,613.0,0.1215,470.0,43.0,39.0,62.0,-0.55,5.0,144.0,-0.0038,78.6,78.9,1.703,,,0.0,,,0.4666,0.1093,0.8516,0.75,0.0
2013,00-0021429,C.Palmer,ARI,16,,,-1.3,5.66,4274,25,-2,4297,24,0,0,0,24,22,5,27,10,13.069,620.0,-0.0021,573.0,41.0,5.0,1.0,16.94,5.0,142.0,0.1193,73.8,64.9,-0.256,,,0.0,,,0.4468,0.1113,3.732,0.625,0.0
2013,00-0027950,C.Ponder,MIN,9,,,-19.33,4.752,1648,160,-6,1802,7,3,1,0,11,9,5,14,5,12.613,297.0,-0.0651,239.0,27.0,25.0,6.0,0.0,0.0,0.0,0.0,32.7,24.4,-0.257,,,0.0,,,0.4276,0.1481,1.1317,0.3125,0.0
2013,00-0020531,D.Brees,NO,16,,,154.06,7.519,5162,88,-17,5233,39,2,1,0,42,12,2,14,11,15.333,702.0,0.2195,649.0,37.0,12.0,4.0,43.25,12.0,191.0,0.2265,79.6,82.4,3.14,,,0.0,,,0.5071,0.0769,5.4181,0.6875,1.0
2013,00-0022803,E.Manning,NYG,16,,,-65.99,4.546,3818,46,-2,3862,18,0,0,0,18,27,5,32,7,9.188,600.0,-0.11,551.0,39.0,6.0,4.0,-19.67,3.0,139.0,-0.1415,74.7,51.4,-1.35,,,0.0,,,0.425,0.12,-2.848,0.4375,0.0
2013,00-0030526,E.Manuel,BUF,10,,,-39.94,4.86,1972,155,57,2184,11,0,2,0,13,9,6,15,6,10.273,376.0,-0.1062,307.0,28.0,25.0,16.0,-20.85,3.0,80.0,-0.2607,39.6,38.2,-0.601,,,0.0,,,0.4309,0.1223,-2.4845,0.375,0.0
2013,00-0030565,G.Smith,NYJ,16,,,-42.55,4.177,3046,254,118,3418,12,2,4,0,18,21,5,26,8,9.667,547.0,-0.0778,442.0,43.0,31.0,31.0,38.89,7.0,146.0,0.2664,66.5,58.1,-0.396,,,0.0,,,0.4132,0.1335,-4.1597,0.5,0.0
2013,00-0023460,J.Campbell,CLE,9,,,-21.79,5.355,2015,108,0,2123,11,0,0,0,11,8,3,11,4,9.625,345.0,-0.0632,316.0,16.0,12.0,1.0,-1.65,5.0,176.0,-0.0094,38.0,33.3,-0.437,,,0.0,,,0.4029,0.0783,-4.2511,0.25,1.0
2013,00-0024226,J.Cutler,CHI,11,,,14.09,6.244,2621,112,12,2745,19,0,0,0,19,12,5,17,8,15.893,388.0,0.0363,354.0,19.0,13.0,2.0,3.01,6.0,100.0,0.0301,45.0,36.5,0.672,,,0.0,,,0.4768,0.0928,4.8034,0.5,0.0
2013,00-0026158,J.Flacco,BAL,16,,,-11.55,4.492,3912,132,6,4050,19,0,1,0,20,22,3,25,8,9.697,682.0,-0.0169,615.0,48.0,15.0,4.0,-34.56,5.0,190.0,-0.1819,79.8,64.5,0.617,,,0.0,,,0.4032,0.107,-1.1361,0.5,0.0
2013,00-0026993,J.Freeman,TB,4,,,-36.34,3.613,761,17,3,781,2,0,0,0,2,4,1,5,4,10.667,160.0,-0.2272,147.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,16.5,6.9,-0.644,,,0.0,,,0.325,0.0813,-13.7351,0.25,0.0
2013,00-0027946,J.Locker,TEN,7,,,17.12,5.712,1256,141,19,1416,8,1,1,0,10,4,1,5,7,12.483,219.0,0.0782,182.0,16.0,14.0,7.0,0.0,0.0,0.0,0.0,26.9,25.0,0.82,,,0.0,,,0.4384,0.1005,1.3929,0.4375,0.0
2013,00-0021206,J.McCown,CHI,8,,,84.6,8.504,1829,75,-3,1901,13,1,0,0,14,1,2,3,8,15.893,245.0,0.3453,225.0,11.0,8.0,1.0,34.35,5.0,45.0,0.7633,31.2,26.9,2.487,,,0.0,,,0.5388,0.0612,4.8726,0.5,0.0
2013,00-0024264,K.Clemens,LA,10,,,-24.36,5.227,1673,60,10,1743,8,0,0,0,8,7,4,11,0,0.0,280.0,-0.087,243.0,21.0,9.0,7.0,-17.78,3.0,113.0,-0.1573,34.7,21.6,-0.945,,,0.0,,,0.4107,0.1214,-3.794,0.0,0.0
2013,00-0029604,K.Cousins,WAS,5,,,-42.65,3.669,854,9,5,868,4,0,0,0,4,7,4,11,3,10.774,164.0,-0.26,155.0,5.0,2.0,2.0,-30.68,4.0,154.0,-0.1992,14.6,11.1,-0.932,,,0.0,,,0.3537,0.0976,-11.2957,0.1875,0.0
2013,00-0023662,M.Cassel,MIN,9,,,-13.03,5.672,1807,56,6,1869,11,0,1,0,12,9,1,10,5,12.613,284.0,-0.0459,255.0,16.0,11.0,2.0,-16.22,7.0,153.0,-0.106,33.9,26.7,0.472,,,0.0,,,0.419,0.0915,-2.1436,0.3125,0.0
2013,00-0026349,M.Flynn,GB,7,,,-37.3,5.251,1392,68,2,1462,8,0,0,0,8,5,6,11,8,15.444,242.0,-0.1541,203.0,24.0,12.0,3.0,-10.64,6.0,129.0,-0.0825,22.6,17.0,-1.17,,,0.0,,,0.4008,0.1446,0.1516,0.5,0.0
2013,00-0030520,M.Glennon,TB,13,,,-39.43,4.976,2608,67,3,2678,19,0,0,0,19,9,4,13,4,10.667,473.0,-0.0834,416.0,40.0,11.0,6.0,-28.36,6.0,142.0,-0.1997,56.5,65.5,-1.161,,,0.0,,,0.3996,0.1121,-0.1332,0.25,0.0
2013,00-0030419,M.McGloin,LV,7,,,1.24,5.963,1547,32,-1,1578,8,0,0,0,8,8,2,10,0,0.0,223.0,0.0056,211.0,6.0,3.0,3.0,-7.28,4.0,110.0,-0.0662,29.8,22.2,0.14,,,0.0,,,0.417,0.0762,-4.6898,0.0,0.0
2013,00-0026143,M.Ryan,ATL,16,,,22.18,5.723,4515,71,0,4586,26,0,0,0,26,17,9,26,4,11.767,703.0,0.0315,650.0,44.0,8.0,1.0,-6.21,7.0,175.0,-0.0355,79.9,63.4,-0.819,,,0.0,,,0.4637,0.0996,2.8341,0.25,0.0
2013,00-0022787,M.Schaub,HOU,10,,,-49.05,4.533,2310,24,0,2334,10,0,0,0,10,14,3,17,2,8.625,384.0,-0.1277,358.0,21.0,4.0,1.0,-15.81,2.0,110.0,-0.1438,39.9,31.2,-2.247,,,0.0,,,0.4141,0.099,-1.7288,0.125,0.0
2013,00-0026498,M.Stafford,DET,16,,,38.48,6.384,4650,65,17,4732,29,0,2,0,31,19,7,26,7,13.621,686.0,0.0561,636.0,23.0,11.0,16.0,-18.99,2.0,153.0,-0.1241,74.0,64.6,0.903,,,0.0,,,0.4606,0.0729,-3.322,0.4375,0.0
2013,00-0020245,M.Vick,PHI,6,,,12.29,6.929,1215,159,151,1525,5,0,2,0,7,3,3,6,10,15.241,186.0,0.0661,141.0,15.0,16.0,14.0,0.0,0.0,0.0,0.0,22.9,13.2,0.343,,,0.0,,,0.4462,0.1237,-2.0932,0.625,1.0
2013,00-0029567,N.Foles,PHI,13,,,109.11,9.051,2891,159,84,3134,27,0,3,0,30,2,3,5,10,15.241,392.0,0.2783,322.0,28.0,18.0,24.0,23.11,9.0,150.0,0.1541,47.0,56.6,1.409,,,0.0,,,0.4796,0.0867,5.2928,0.625,1.0
2013,00-0010346,P.Manning,DEN,16,,,235.26,8.873,5477,0,-9,5468,55,0,1,0,56,10,8,18,13,17.824,687.0,0.3424,659.0,18.0,0.0,10.0,70.29,14.0,181.0,0.3884,73.2,76.7,4.537,,,0.0,,,0.5459,0.0568,6.3854,0.8125,1.0
2013,00-0022942,P.Rivers,LAC,16,,,151.37,7.806,4478,80,-5,4553,32,0,0,0,32,11,6,17,0,0.0,598.0,0.2531,543.0,30.0,14.0,11.0,33.0,9.0,126.0,0.2619,71.5,72.7,3.509,,,0.0,,,0.5201,0.0886,7.9863,0.0,0.0
2013,00-0023682,R.Fitzpatrick,TEN,11,,,47.95,5.666,2454,210,22,2686,14,1,2,0,17,12,3,15,7,12.483,404.0,0.1187,347.0,21.0,29.0,7.0,15.61,6.0,143.0,0.1092,51.0,42.5,0.816,,,0.0,,,0.448,0.0891,1.039,0.4375,0.0
2013,00-0029665,R.Griffin III,WAS,13,,,2.23,5.473,3203,280,212,3695,16,0,0,0,16,12,6,18,3,10.774,579.0,0.0039,457.0,38.0,36.0,48.0,-6.25,1.0,34.0,-0.1838,62.3,44.4,-0.454,,,0.0,,,0.4387,0.1019,-1.3538,0.1875,0.0
2013,00-0029701,R.Tannehill,MIA,16,,,5.86,5.022,3913,140,105,4158,24,0,1,0,25,17,5,22,8,11.321,673.0,0.0087,585.0,58.0,14.0,16.0,-2.81,7.0,153.0,-0.0183,78.9,73.5,-0.735,,,0.0,,,0.4413,0.1189,0.1182,0.5,0.0
2013,00-0029263,R.Wilson,SEA,16,,,80.27,7.111,3357,434,123,3914,26,0,1,0,27,9,6,15,13,14.893,531.0,0.1512,406.0,44.0,51.0,30.0,-1.25,4.0,129.0,-0.0097,74.1,64.3,1.767,,,0.0,,,0.4783,0.1186,5.7166,0.8125,0.0
2013,00-0027854,S.Bradford,LA,7,,,-20.37,6.101,1687,39,0,1726,14,0,0,0,14,4,4,8,0,0.0,286.0,-0.0712,262.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,34.3,37.8,-0.205,,,0.0,,,0.451,0.0804,-3.519,0.0,0.0
