season,player_id,player_name,team,position,total_epa,epa_per_play,total_tds,total_yards,turnovers,pct_team_yards,pct_team_tds,team_wins,pts_per_drive,late_epa,late_tds,any_a,late_epa_per_play,scrimmage_yards,target_share,yards_per_touch,total_touches,last_name,z_total_epa,z_epa_per_play,z_total_tds,z_total_yards,z_turnovers,z_pct_team_yards,z_pct_team_tds,z_team_wins,z_pts_per_drive,z_late_epa,z_late_tds,raw_index,mvp_index,top_qb_index,top_qb_name,nonqb_vs_topqb_pct
2025,00-0039868,T.Franklin,DEN,WR,44.95600128173828,0.642,6.0,721.0,0.0,12.7,15.0,14.0,14.321,10.993000030517578,1.0,0,0.6281714303152902,721.0,18.2,10.3,70.0,franklin,-0.20213352101515955,0.05795471398880276,-0.5464472981550894,-1.2217720004362365,0.5099492768481745,-0.5791659444572461,-0.5440628343011941,1.5775095244612023,0.33647528513445063,-0.22246999640919937,-0.6584674310151726,-0.17736394518905885,28.7,100.0,D.Maye,28.7
2025,00-0040734,T.Henderson,NE,RB,16.2549991607666,0.076,10.0,1132.0,1.0,18.1,20.0,14.0,20.417,4.372000217437744,4.0,0,0.0813395389290743,1132.0,8.7,5.265,215.0,henderson,-0.8396952288776022,-1.0330727970130498,0.4339434426525707,-0.1624606910249458,-0.7343269586613712,-0.5790419940037665,-0.528330275452001,1.5775095244612023,1.1411284828305734,-0.6312645328583277,0.8863984648281169,0.3098836158988199,53.1,100.0,D.Maye,53.1
2025,00-0030506,T.Kelce,KC,WR,71.19400024414062,0.925,5.0,852.0,0.0,16.0,14.3,6.0,13.923,9.222999572753906,0.0,0,0.47911686092228084,852.0,19.7,11.065,77.0,kelce,0.3807152366294008,0.603468469489729,-0.7915449833570044,-0.88413262931001,0.5099492768481745,-0.5790901969578975,-0.5462653925400811,-0.09239209796193588,0.28394051271268933,-0.3317535694455306,-1.1734227296296025,-0.4081936781904697,17.2,100.0,D.Maye,17.2
2025,00-0037744,T.McBride,,TE,107.69000244140624,0.855,11.0,1239.0,0.0,123900.0,1100.0,0.0,0.0,23.867000579833984,3.0,0,0.7576825580899678,1239.0,17000.0,9.833,126.0,mcbride,1.191434437058921,0.46853573844709695,0.6790411278544857,0.11332108539113227,0.5099492768481745,2.264516836166112,2.8699024359737093,-1.3448183147792894,-1.5538525436395279,0.572398034912427,0.37144316621368706,0.2583466646814789,50.5,100.0,D.Maye,50.5
2025,00-0040124,T.McMillan,,WR,104.70999908447266,1.496,7.0,1013.0,0.0,101300.0,700.0,0.0,0.0,19.457000732421875,1.0,0,1.11182861328125,1013.0,12200.0,14.471,70.0,mcmillan,1.1252368868244602,1.7041340327089123,-0.30134961295317436,-0.4691712647960981,0.5099492768481745,1.7457612345662072,1.611297728038261,-1.3448183147792894,-1.5538525436395279,0.30011531413630693,-0.6584674310151726,-0.1355968274688271,30.8,100.0,D.Maye,30.8
2025,00-0035261,T.Pollard,TEN,RB,-17.48200035095215,-0.064,5.0,1288.0,2.0,27.5,20.8,3.0,9.793,10.354999542236328,3.0,0,0.15061817515980114,1288.0,7.7,4.684,275.0,pollard,-1.589126169866557,-1.3029382590983136,-0.7915449833570044,0.2396136745910185,-1.9786031941709168,-0.5788262283995613,-0.5258130660361301,-0.7186052063706126,-0.26120674884980855,-0.2618614963675617,0.37144316621368706,-0.4833199349551599,13.4,100.0,D.Maye,13.4
2025,00-0040128,T.Warren,IND,WR,54.292999267578125,0.662,5.0,825.0,0.0,13.9,10.0,8.0,19.417,9.015999794006348,0.0,0,0.43980486800030966,825.0,21.4,10.061,82.0,warren,0.005277786683064491,0.0965069228581262,-0.7915449833570044,-0.9537224233589269,0.5099492768481745,-0.5791383999120284,-0.5597953931503872,0.32508330764384863,1.0091315671980075,-0.34453417373296946,-1.1734227296296025,-0.36815108657972573,19.2,100.0,D.Maye,19.2
2025,00-0040583,W.Marks,HOU,RB,-12.460000038146973,-0.057,5.0,911.0,0.0,16.4,15.6,12.0,14.963,-3.947000026702881,1.0,0,-0.07176363684914329,911.0,6.5,4.141,220.0,marks,-1.4775678666817973,-1.2894449859940504,-0.7915449833570044,-0.7320660423142287,0.5099492768481745,-0.5790810154428249,-0.542174927239291,1.1600341188554177,0.4212173049705579,-1.1448972083653446,-0.6584674310151726,-0.48008609079154657,13.6,100.0,D.Maye,13.6
2025,00-0038117,W.Robinson,NYG,WR,78.87799835205078,0.83,4.0,1019.0,0.0,18.5,9.8,4.0,15.24,13.583000183105469,1.0,0,0.5719157971833881,1019.0,27.9,10.726,95.0,robinson,0.5514069405720755,0.4203454773604427,-1.0366426685589194,-0.45370686611856104,0.5099492768481745,-0.579032812488694,-0.5604246955043549,-0.5098675035677204,0.4577804506007789,-0.06255790734846343,-0.6584674310151726,-0.3434028081322401,20.4,100.0,D.Maye,20.4
2025,00-0039165,Z.Charbonnet,SEA,RB,1.7280000448226929,0.008,12.0,874.0,0.0,14.4,27.3,14.0,17.889,11.789999961853027,4.0,0,0.23117646984025544,874.0,5.3,4.284,204.0,charbonnet,-1.1623967961413388,-1.1641503071687493,0.9241388130564007,-0.8274298341590407,0.5099492768481745,-0.5791269230181877,-0.5053607395321791,1.5775095244612023,0.8074402801114462,-0.1732615344429834,0.8863984648281169,0.34393852248206125,54.8,100.0,D.Maye,54.8
2025,00-0039064,Z.Flowers,BAL,WR,86.47200012207031,0.91,6.0,1267.0,0.0,22.4,13.3,8.0,16.96,40.891998291015625,5.0,0,1.7217683490953948,1267.0,29.1,13.337,95.0,flowers,0.7200994732438284,0.5745543128377364,-0.5464472981550894,0.18548827921963867,0.5099492768481745,-0.5789432927167364,-0.5494119043099197,0.32508330764384863,0.6848151454887926,1.623557413234864,1.4013537634425468,0.45301744029252655,60.3,100.0,D.Maye,60.3
